"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-04-24","3.2",",,W","18.8",",,X,2400","0.0","T,,Z,","0.0",",,W,",,,"29.4",",,X","13.9",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-04-25","3.6",",,W","0.0","T,,X,2400","0.0",",,W,","0.0",",,W,",,,"28.3",",,X","14.4",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-04-26","6.0",",,W","0.0","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"28.3",",,X","17.8",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-04-27","6.1",",,W","0.3",",,X,2400","0.0",",,X,","0.0",",,X,",,,"26.7",",,X","18.9",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-04-28","5.9",",,W","0.8",",,X,2400","0.0",",,X,","0.0",",,X,",,,"25.0",",,X","16.1",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-04-29","4.4",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"21.1",",,X","12.2",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-04-30","4.3",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"20.0",",,X","10.6",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-01","2.1",",,W","0.3",",,X,2400","0.0",",,X,","0.0",",,X,",,,"16.1",",,X","10.6",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-02","3.4",",,W","0.0","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"25.0",",,X","12.8",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-03","6.3",",,W","0.5",",,X,2400","0.0",",,X,","0.0",",,X,",,,"27.2",",,X","16.7",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-04","6.0",",,W","14.2",",,X,2400","0.0",",,X,","0.0",",,X,",,,"16.7",",,X","7.8",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-05","5.4",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"20.0",",,X","7.8",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-06","4.1",",,W","0.0","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"21.7",",,X","7.8",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-07","3.0",",,W","0.0","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"22.2",",,X","10.6",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-08","1.5",",,W","0.0","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"23.3",",,X","12.2",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-09","3.2",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"22.8",",,X","11.7",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-10","2.5",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"24.4",",,X","11.1",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-11","2.3",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"25.0",",,X","14.4",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-12","3.5",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"23.3",",,X","12.2",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-13","3.4",",,W","0.0","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"17.8",",,X","15.6",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-14","2.3",",,W","12.2",",,X,2400","0.0",",,X,","0.0",",,X,",,,"19.4",",,X","15.0",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-15","2.9",",,W","0.0","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"23.9",",,X","16.7",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-16","3.0",",,W","4.8",",,X,2400","0.0",",,X,","0.0",",,X,",,,"26.7",",,X","16.1",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-17","5.6",",,W","0.3",",,X,2400","0.0",",,X,","0.0",",,X,",,,"22.8",",,X","17.2",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-18","3.6",",,W","5.1",",,X,2400","0.0",",,X,","0.0",",,X,",,,"22.2",",,X","16.7",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-19","1.7",",,W","3.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"21.7",",,X","14.4",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-20","2.6",",,W","0.0","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"22.2",",,X","12.8",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-21","2.5",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"28.3",",,X","13.9",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-22","2.8",",,W","0.0","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"27.2",",,X","15.6",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-23","4.3",",,W","0.5",",,X,2400","0.0",",,X,","0.0",",,X,",,,"28.3",",,X","17.8",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-24","3.8",",,W","0.8",",,X,2400","0.0",",,X,","0.0",",,X,",,,"30.6",",,X","19.4",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-25","2.8",",,W","0.0","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"29.4",",,X","18.3",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-26","3.8",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"33.3",",,X","20.0",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-27","4.7",",,W","1.5",",,X,2400","0.0",",,X,","0.0",",,X,",,,"30.0",",,X","20.0",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-28","4.3",",,W","0.0","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"28.9",",,X","18.9",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-29","4.1",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"28.3",",,X","20.6",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-30","2.4",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"35.6",",,X","21.7",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-05-31","2.0",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"36.7",",,X","23.3",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-01","4.0",",,W","4.1",",,X,2400","0.0","T,,X,","0.0",",,X,",,,"36.7",",,X","24.4",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-02","5.5",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"31.1",",,X","20.6",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-03","4.5",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"27.2",",,X","17.2",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-04","2.1",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"29.4",",,X","16.1",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-05","2.8",",,W","0.0","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"27.8",",,X","21.1",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-06","2.3",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"31.1",",,X","18.9",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-07","3.5",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"32.2",",,X","20.0",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-08","2.6",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"37.2",",,X","22.2",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-09","3.0",",,W","0.0","T,,X,2400","0.0",",,W,","0.0",",,W,",,,"38.9",",,X","26.1",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-10","2.5",",,W","1.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"34.4",",,X","23.3",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-11","3.3",",,W","0.0","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"33.9",",,X","23.3",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-12","3.1",",,W","1.8",",,X,2400","0.0",",,X,","0.0",",,X,",,,"32.2",",,X","21.7",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-13","5.8",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"27.2",",,X","18.3",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-14","5.1",",,W","0.0","T,,X,2400","0.0",",,W,","0.0",",,W,",,,"25.6",",,X","17.8",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-15","3.3",",,W","0.0",",,X,2400","0.0",",,W,","0.0",",,W,",,,"28.9",",,X","15.0",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-16","3.8",",,W","21.1",",,X,2400","0.0",",,W,","0.0",",,W,",,,"28.3",",,X","18.9",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-17","2.9",",,W","5.1",",,X,2400","0.0",",,W,","0.0",",,W,",,,"31.1",",,X","17.8",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-18","2.2",",,W","0.0","T,,X,2400","0.0",",,W,","0.0",",,W,",,,"31.7",",,X","20.6",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-19","2.1",",,W","0.3",",,X,2400","0.0",",,W,","0.0",",,W,",,,"28.9",",,X","23.9",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-20","2.9",",,W","8.6",",,X,2400","0.0",",,W,","0.0",",,W,",,,"26.7",",,X","19.4",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-21","3.2",",,W","0.3",",,X,2400","0.0",",,W,","0.0",",,W,",,,"30.6",",,X","21.1",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-22","3.2",",,W","0.0","T,,X,2400","0.0",",,W,","0.0",",,W,",,,"32.2",",,X","22.8",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-23","4.3",",,W","0.0","T,,X,2400","0.0",",,W,","0.0",",,W,",,,"30.0",",,X","24.4",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-24","4.0",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"32.2",",,X","22.8",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-25","3.8",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"29.4",",,X","22.2",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-26","2.3",",,W","0.3",",,X,2400","0.0",",,X,","0.0",",,X,",,,"30.0",",,X","19.4",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-27","2.0",",,W","0.3",",,X,2400","0.0",",,X,","0.0",",,X,",,,"28.9",",,X","21.1",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-28","3.0",",,W","0.0","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"35.0",",,X","23.3",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-29","4.8",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"31.7",",,X","23.3",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-06-30","3.4",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"31.1",",,X","19.4",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-01","2.4",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"32.8",",,X","20.6",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-02","2.3",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"35.0",",,X","20.0",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-03","3.1",",,W","22.1",",,X,2400","0.0",",,X,","0.0",",,X,",,,"34.4",",,X","21.1",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-04","1.6",",,W","0.0","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"32.8",",,X","22.8",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-05","2.5",",,W","0.0","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"32.8",",,X","23.3",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-06","2.8",",,W","1.8",",,X,2400","0.0",",,X,","0.0",",,X,",,,"30.0",",,X","24.4",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-07","3.1",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"35.0",",,X","22.8",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-08","3.7",",,W","15.2",",,X,2400","0.0",",,X,","0.0",",,X,",,,"30.6",",,X","23.9",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-09","3.3",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"33.3",",,X","22.2",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-10","3.4",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"33.3",",,X","22.8",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-11","5.1",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"35.0",",,X","24.4",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-12","3.8",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"36.1",",,X","25.0",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-13","3.1",",,W","26.7",",,X,2400","0.0",",,X,","0.0",",,X,",,,"33.9",",,X","23.3",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-14","4.4",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"29.4",",,X","20.0",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-15","3.4",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"27.8",",,X","20.6",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-16","3.9",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"30.0",",,X","19.4",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-17","4.5",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"31.7",",,X","22.2",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-18","4.0",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"33.9",",,X","22.8",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-19","2.6",",,W","6.1",",,X,2400","0.0",",,X,","0.0",",,X,",,,"36.1",",,X","26.1",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-20","2.2",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"34.4",",,X","25.0",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-21","4.1",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"37.2",",,X","26.7",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-22","2.5",",,W","0.0","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"38.9",",,X","28.3",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-23","2.9",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"38.9",",,X","28.9",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-24","3.0",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"36.1",",,X","28.9",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-25","1.9",",,W","5.1",",,X,2400","0.0",",,X,","0.0",",,X,",,,"33.9",",,X","25.6",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-26","3.8",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"35.0",",,X","24.4",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-27","3.5",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"33.9",",,X","25.6",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-28","3.3",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"35.0",",,X","25.6",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-29","3.4",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"40.0",",,X","26.7",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-30","3.2",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"36.1",",,X","27.2",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-07-31","3.2",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"37.2",",,X","26.7",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-08-01","3.0",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"37.8",",,X","23.9",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-08-02","3.9",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"36.7",",,X","23.3",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-08-03","2.4",",,W","7.1",",,X,2400","0.0",",,X,","0.0",",,X,",,,"30.6",",,X","24.4",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-08-04","4.0",",,W","0.3",",,X,2400","0.0",",,X,","0.0",",,X,",,,"31.1",",,X","23.9",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-08-05","3.4",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"31.1",",,X","22.2",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-08-06","4.6",",,W","1.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"33.9",",,X","23.3",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-08-07","3.3",",,W","17.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"36.1",",,X","25.0",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-08-08","3.6",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"34.4",",,X","24.4",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-08-09","2.7",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"35.0",",,X","25.0",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-08-10","3.8",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"33.9",",,X","23.9",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-08-11","3.2",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"31.7",",,X","22.2",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-08-12","2.5",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"32.2",",,X","21.1",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-08-13","4.3",",,W","10.4",",,X,2400","0.0",",,X,","0.0",",,X,",,,"30.0",",,X","23.3",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-08-14","3.8",",,W","34.8",",,X,2400","0.0",",,X,","0.0",",,X,",,,"29.4",",,X","20.6",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-08-15","3.6",",,W","0.0","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"30.0",",,X","20.0",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-08-16","4.4",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"31.1",",,X","22.2",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-08-17","2.7",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"32.2",",,X","21.7",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-08-18","4.5",",,W","0.0","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"32.8",",,X","23.3",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-08-19","2.1",",,W","40.9",",,X,2400","0.0",",,X,","0.0",",,X,",,,"31.7",",,X","20.6",",,X"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","38.84721","-77.03454","4.1","2011-08-20","2.1",",,W","0.0",",,X,2400","0.0",",,X,","0.0",",,X,",,,"31.1",",,X","20.6",",,X"
